5 Minutes,Lane 1 Flow (Veh/5 Minutes),Flow (Veh/5 Minutes),# Lane Points,% Observed
8/24/2018 15:55,77,77,1,100
8/24/2018 16:00,68,68,1,100
8/24/2018 16:05,71,71,1,100
8/24/2018 16:10,71,71,1,100
8/24/2018 16:15,84,84,1,100
8/24/2018 16:20,64,64,1,100
8/24/2018 16:25,80,80,1,100
8/24/2018 16:30,79,79,1,100
8/24/2018 16:35,77,77,1,100
8/24/2018 16:40,85,85,1,100
8/24/2018 16:45,78,78,1,100
8/24/2018 16:50,80,80,1,100
8/24/2018 16:55,68,68,1,100
8/24/2018 17:00,81,81,1,100
8/24/2018 17:05,75,75,1,100
8/24/2018 17:10,73,73,1,100
8/24/2018 17:15,63,63,1,100
8/24/2018 17:20,85,85,1,100
8/24/2018 17:25,107,107,1,100
8/24/2018 17:30,86,86,1,100
8/24/2018 17:35,61,61,1,100
8/24/2018 17:40,64,64,1,100
8/24/2018 17:45,82,82,1,100
8/24/2018 17:50,65,65,1,100
8/24/2018 17:55,69,69,1,100
8/24/2018 18:00,86,86,1,100
8/24/2018 18:05,74,74,1,100
8/24/2018 18:10,78,78,1,100
8/24/2018 18:15,66,66,1,100
8/24/2018 18:20,74,74,1,100
8/24/2018 18:25,92,92,1,100
8/24/2018 18:30,70,70,1,100
8/24/2018 18:35,61,61,1,100
8/24/2018 18:40,73,73,1,100
8/24/2018 18:45,76,76,1,100
8/24/2018 18:50,68,68,1,100
8/24/2018 18:55,69,69,1,100
8/24/2018 19:00,62,62,1,100
8/24/2018 19:05,48,48,1,100
8/24/2018 19:10,53,53,1,100
8/24/2018 19:15,38,38,1,100
8/24/2018 19:20,35,35,1,100
8/24/2018 19:25,38,38,1,100
8/24/2018 19:30,27,27,1,100
8/24/2018 19:35,39,39,1,100
8/24/2018 19:40,50,50,1,100
8/24/2018 19:45,42,42,1,100
8/24/2018 19:50,44,44,1,100
8/24/2018 19:55,29,29,1,100
8/24/2018 20:00,24,24,1,100
8/24/2018 20:05,21,21,1,100
8/24/2018 20:10,26,26,1,100
8/24/2018 20:15,18,18,1,100
8/24/2018 20:20,22,22,1,100
8/24/2018 20:25,34,34,1,100
8/24/2018 20:30,18,18,1,100
8/24/2018 20:35,13,13,1,100
8/24/2018 20:40,19,19,1,100
8/24/2018 20:45,20,20,1,100
8/24/2018 20:50,24,24,1,100
8/24/2018 20:55,15,15,1,100
8/27/2018 15:00,46,46,1,100
8/27/2018 15:05,38,38,1,100
8/27/2018 15:10,50,50,1,100
8/27/2018 15:15,53,53,1,100
8/27/2018 15:20,52,52,1,100
8/27/2018 15:25,65,65,1,100
8/27/2018 15:30,77,77,1,100
8/27/2018 15:35,55,55,1,100
8/27/2018 15:40,58,58,1,100
8/27/2018 15:45,71,71,1,100
8/27/2018 15:50,51,51,1,100
8/27/2018 15:55,69,69,1,100
8/27/2018 16:00,69,69,1,100
8/27/2018 16:05,66,66,1,100
8/27/2018 16:10,68,68,1,100
8/27/2018 16:15,70,70,1,100
8/27/2018 16:20,99,99,1,100
8/27/2018 16:25,93,93,1,100
8/27/2018 16:30,51,51,1,100
8/27/2018 16:35,55,55,1,100
8/27/2018 16:40,61,61,1,100
8/27/2018 16:45,47,47,1,100
8/27/2018 16:50,54,54,1,100
8/27/2018 16:55,78,78,1,100
8/27/2018 17:00,49,49,1,100
8/27/2018 17:05,40,40,1,100
8/27/2018 17:10,41,41,1,100
8/27/2018 17:15,56,56,1,100
8/27/2018 17:20,58,58,1,100
8/27/2018 17:25,38,38,1,100
8/27/2018 17:30,48,48,1,100
8/27/2018 17:35,40,40,1,100
8/27/2018 17:40,42,42,1,100
8/27/2018 17:45,42,42,1,100
8/27/2018 17:50,40,40,1,100
8/27/2018 17:55,47,47,1,100
8/27/2018 18:00,58,58,1,100
8/27/2018 18:05,47,47,1,100
8/27/2018 18:10,47,47,1,100
8/27/2018 18:15,51,51,1,100
8/27/2018 18:20,49,49,1,100
8/27/2018 18:25,24,24,1,100
8/27/2018 18:30,40,40,1,100
8/27/2018 18:35,60,60,1,100
8/27/2018 18:40,71,71,1,100
8/27/2018 18:45,50,50,1,100
8/27/2018 18:50,56,56,1,100
8/27/2018 18:55,38,38,1,100
8/27/2018 19:00,39,39,1,100
8/27/2018 19:05,37,37,1,100
8/27/2018 19:10,32,32,1,100
8/27/2018 19:15,27,27,1,100
8/27/2018 19:20,29,29,1,100
8/27/2018 19:25,28,28,1,100
8/27/2018 19:30,25,25,1,100
8/27/2018 19:35,27,27,1,100
8/27/2018 19:40,28,28,1,100
8/27/2018 19:45,17,17,1,100
8/27/2018 19:50,20,20,1,100
8/27/2018 19:55,15,15,1,100
8/27/2018 20:00,24,24,1,100
8/27/2018 20:05,26,26,1,100
8/27/2018 20:10,32,32,1,100
8/27/2018 20:15,13,13,1,100
8/27/2018 20:20,18,18,1,100
8/27/2018 20:25,18,18,1,100
8/27/2018 20:30,17,17,1,100
8/27/2018 20:35,18,18,1,100
8/27/2018 20:40,19,19,1,100
8/27/2018 20:45,13,13,1,100
8/27/2018 20:50,13,13,1,100
8/27/2018 20:55,24,24,1,100
8/28/2018 15:00,45,45,1,100
8/28/2018 15:05,56,56,1,100
8/28/2018 15:10,55,55,1,100
8/28/2018 15:15,62,62,1,100
8/28/2018 15:20,62,62,1,100
8/28/2018 15:25,64,64,1,100
8/28/2018 15:30,77,77,1,100
8/28/2018 15:35,65,65,1,100
8/28/2018 15:40,48,48,1,100
8/28/2018 15:45,64,64,1,100
8/28/2018 15:50,57,57,1,100
8/28/2018 15:55,39,39,1,100
8/28/2018 16:00,56,56,1,100
8/28/2018 16:05,75,75,1,100
8/28/2018 16:10,65,65,1,100
8/28/2018 16:15,63,63,1,100
8/28/2018 16:20,62,62,1,100
8/28/2018 16:25,52,52,1,100
8/28/2018 16:30,53,53,1,100
8/28/2018 16:35,51,51,1,100
8/28/2018 16:40,45,45,1,100
8/28/2018 16:45,45,45,1,100
8/28/2018 16:50,39,39,1,100
8/28/2018 16:55,41,41,1,100
8/28/2018 17:00,48,48,1,100
8/28/2018 17:05,43,43,1,100
8/28/2018 17:10,44,44,1,100
8/28/2018 17:15,52,52,1,100
8/28/2018 17:20,60,60,1,100
8/28/2018 17:25,38,38,1,100
8/28/2018 17:30,51,51,1,100
8/28/2018 17:35,62,62,1,100
8/28/2018 17:40,53,53,1,100
8/28/2018 17:45,61,61,1,100
8/28/2018 17:50,59,59,1,100
8/28/2018 17:55,71,71,1,100
8/28/2018 18:00,31,31,1,100
8/28/2018 18:05,36,36,1,100
8/28/2018 18:10,35,35,1,100
8/28/2018 18:15,52,52,1,100
8/28/2018 18:20,27,27,1,100
8/28/2018 18:25,38,38,1,100
8/28/2018 18:30,53,53,1,100
8/28/2018 18:35,48,48,1,100
8/28/2018 18:40,58,58,1,100
8/28/2018 18:45,47,47,1,100
8/28/2018 18:50,49,49,1,100
8/28/2018 18:55,53,53,1,100
8/28/2018 19:00,43,43,1,100
8/28/2018 19:05,29,29,1,100
8/28/2018 19:10,42,42,1,100
8/28/2018 19:15,42,42,1,100
8/28/2018 19:20,26,26,1,100
8/28/2018 19:25,27,27,1,100
8/28/2018 19:30,19,19,1,100
8/28/2018 19:35,31,31,1,100
8/28/2018 19:40,30,30,1,100
8/28/2018 19:45,25,25,1,100
8/28/2018 19:50,31,31,1,100
8/28/2018 19:55,24,24,1,100
8/28/2018 20:00,25,25,1,100
8/28/2018 20:05,30,30,1,100
8/28/2018 20:10,33,33,1,100
8/28/2018 20:15,19,19,1,100
8/28/2018 20:20,23,23,1,100
8/28/2018 20:25,32,32,1,100
8/28/2018 20:30,26,26,1,100
8/28/2018 20:35,17,17,1,100
8/28/2018 20:40,25,25,1,100
8/28/2018 20:45,20,20,1,100
8/28/2018 20:50,19,19,1,100
8/28/2018 20:55,29,29,1,100
8/29/2018 15:00,64,64,1,100
8/29/2018 15:05,63,63,1,100
8/29/2018 15:10,80,80,1,100
8/29/2018 15:15,67,67,1,100
8/29/2018 15:20,70,70,1,100
8/29/2018 15:25,87,87,1,100
8/29/2018 15:30,70,70,1,100
8/29/2018 15:35,77,77,1,100
8/29/2018 15:40,62,62,1,100
8/29/2018 15:45,82,82,1,100
8/29/2018 15:50,100,100,1,100
8/29/2018 15:55,102,102,1,100
8/29/2018 16:00,78,78,1,100
8/29/2018 16:05,73,73,1,100
8/29/2018 16:10,62,62,1,100
8/29/2018 16:15,68,68,1,100
8/29/2018 16:20,96,96,1,100
8/29/2018 16:25,94,94,1,100
8/29/2018 16:30,76,76,1,100
8/29/2018 16:35,63,63,1,100
8/29/2018 16:40,64,64,1,100
8/29/2018 16:45,88,88,1,100
8/29/2018 16:50,50,50,1,100
8/29/2018 16:55,79,79,1,100
8/29/2018 17:00,88,88,1,100
8/29/2018 17:05,90,90,1,100
8/29/2018 17:10,89,89,1,100
8/29/2018 17:15,70,70,1,100
8/29/2018 17:20,53,53,1,100
8/29/2018 17:25,66,66,1,100
8/29/2018 17:30,61,61,1,100
8/29/2018 17:35,62,62,1,100
8/29/2018 17:40,60,60,1,100
8/29/2018 17:45,63,63,1,100
8/29/2018 17:50,67,67,1,100
8/29/2018 17:55,63,63,1,100
8/29/2018 18:00,58,58,1,100
8/29/2018 18:05,43,43,1,100
8/29/2018 18:10,58,58,1,100
8/29/2018 18:15,66,66,1,100
8/29/2018 18:20,64,64,1,100
8/29/2018 18:25,64,64,1,100
8/29/2018 18:30,52,52,1,100
8/29/2018 18:35,73,73,1,100
8/29/2018 18:40,75,75,1,100
8/29/2018 18:45,64,64,1,100
8/29/2018 18:50,93,93,1,100
8/29/2018 18:55,87,87,1,100
8/29/2018 19:00,83,83,1,100
8/29/2018 19:05,73,73,1,100
8/29/2018 19:10,62,62,1,100
8/29/2018 19:15,35,35,1,100
8/29/2018 19:20,68,68,1,100
8/29/2018 19:25,34,34,1,100
8/29/2018 19:30,45,45,1,100
8/29/2018 19:35,31,31,1,100
8/29/2018 19:40,32,32,1,100
8/29/2018 19:45,37,37,1,100
8/29/2018 19:50,27,27,1,100
8/29/2018 19:55,24,24,1,100
8/29/2018 20:00,22,22,1,100
8/29/2018 20:05,0,0,0,0
8/29/2018 20:10,18,18,1,100
8/29/2018 20:15,16,16,1,100
8/29/2018 20:20,27,27,1,100
8/29/2018 20:25,25,25,1,100
8/29/2018 20:30,18,18,1,100
8/29/2018 20:35,21,21,1,100
8/29/2018 20:40,21,21,1,100
8/29/2018 20:45,21,21,1,100
8/29/2018 20:50,18,18,1,100
8/29/2018 20:55,18,18,1,100
8/16/2018 15:00,49,49,1,100
8/16/2018 15:05,59,59,1,100
8/16/2018 15:10,46,46,1,100
8/16/2018 15:15,64,64,1,100
8/16/2018 15:20,74,74,1,100
8/16/2018 15:25,77,77,1,100
8/16/2018 15:30,76,76,1,100
8/16/2018 15:35,81,81,1,100
8/16/2018 15:40,84,84,1,100
8/16/2018 15:45,74,74,1,100
8/16/2018 15:50,92,92,1,100
8/16/2018 15:55,72,72,1,100
8/16/2018 16:00,77,77,1,100
8/16/2018 16:05,85,85,1,100
8/16/2018 16:10,84,84,1,100
8/16/2018 16:15,95,95,1,100
8/16/2018 16:20,100,100,1,100
8/16/2018 16:25,79,79,1,100
8/16/2018 16:30,68,68,1,100
8/16/2018 16:35,87,87,1,100
8/16/2018 16:40,90,90,1,100
8/16/2018 16:45,86,86,1,100
8/16/2018 16:50,67,67,1,100
8/16/2018 16:55,75,75,1,100
8/16/2018 17:00,75,75,1,100
8/16/2018 17:05,69,69,1,100
8/16/2018 17:10,65,65,1,100
8/16/2018 17:15,99,99,1,100
8/16/2018 17:20,71,71,1,100
8/16/2018 17:25,57,57,1,100
8/16/2018 17:30,68,68,1,100
8/16/2018 17:35,54,54,1,100
8/16/2018 17:40,79,79,1,100
8/16/2018 17:45,51,51,1,100
8/16/2018 17:50,71,71,1,100
8/16/2018 17:55,47,47,1,100
8/16/2018 18:00,59,59,1,100
8/16/2018 18:05,45,45,1,100
8/16/2018 18:10,53,53,1,100
8/16/2018 18:15,65,65,1,100
8/16/2018 18:20,50,50,1,100
8/16/2018 18:25,76,76,1,100
8/16/2018 18:30,71,71,1,100
8/16/2018 18:35,62,62,1,100
8/16/2018 18:40,49,49,1,100
8/16/2018 18:45,44,44,1,100
8/16/2018 18:50,32,32,1,100
8/16/2018 18:55,41,41,1,100
8/16/2018 19:00,42,42,1,100
8/16/2018 19:05,35,35,1,100
8/16/2018 19:10,35,35,1,100
8/16/2018 19:15,38,38,1,100
8/16/2018 19:20,34,34,1,100
8/16/2018 19:25,27,27,1,100
8/16/2018 19:30,29,29,1,100
8/16/2018 19:35,23,23,1,100
8/16/2018 19:40,29,29,1,100
8/16/2018 19:45,30,30,1,100
8/16/2018 19:50,26,26,1,100
8/16/2018 19:55,28,28,1,100
8/16/2018 20:00,31,31,1,100
8/16/2018 20:05,26,26,1,100
8/16/2018 20:10,22,22,1,100
8/16/2018 20:15,26,26,1,100
8/16/2018 20:20,26,26,1,100
8/16/2018 20:25,26,26,1,100
8/16/2018 20:30,21,21,1,100
8/16/2018 20:35,19,19,1,100
8/16/2018 20:40,22,22,1,100
8/16/2018 20:45,22,22,1,100
8/16/2018 20:50,22,22,1,100
8/16/2018 20:55,26,26,1,100
8/17/2018 15:00,64,64,1,100
8/17/2018 15:05,84,84,1,100
8/17/2018 15:10,75,75,1,100
8/17/2018 15:15,69,69,1,100
8/17/2018 15:20,66,66,1,100
8/17/2018 15:25,49,49,1,100
8/17/2018 15:30,74,74,1,100
8/17/2018 15:35,50,50,1,100
8/17/2018 15:40,62,62,1,100
8/17/2018 15:45,81,81,1,100
8/17/2018 15:50,72,72,1,100
8/17/2018 15:55,81,81,1,100
8/17/2018 16:00,98,98,1,100
8/17/2018 16:05,85,85,1,100
8/17/2018 16:10,71,71,1,100
8/17/2018 16:15,75,75,1,100
8/17/2018 16:20,62,62,1,100
8/17/2018 16:25,79,79,1,100
8/17/2018 16:30,86,86,1,100
8/17/2018 16:35,74,74,1,100
8/17/2018 16:40,61,61,1,100
8/17/2018 16:45,55,55,1,100
8/17/2018 16:50,56,56,1,100
8/17/2018 16:55,43,43,1,100
8/17/2018 17:00,52,52,1,100
8/17/2018 17:05,63,63,1,100
8/17/2018 17:10,61,61,1,100
8/17/2018 17:15,68,68,1,100
8/17/2018 17:20,65,65,1,100
8/17/2018 17:25,92,92,1,100
8/17/2018 17:30,89,89,1,100
8/17/2018 17:35,72,72,1,100
8/17/2018 17:40,85,85,1,100
8/17/2018 17:45,77,77,1,100
8/17/2018 17:50,55,55,1,100
8/17/2018 17:55,48,48,1,100
8/17/2018 18:00,80,80,1,100
8/17/2018 18:05,55,55,1,100
8/17/2018 18:10,33,33,1,100
8/17/2018 18:15,27,27,1,100
8/17/2018 18:20,42,42,1,100
8/17/2018 18:25,36,36,1,100
8/17/2018 18:30,41,41,1,100
8/17/2018 18:35,47,47,1,100
8/17/2018 18:40,40,40,1,100
8/17/2018 18:45,40,40,1,100
8/17/2018 18:50,35,35,1,100
8/17/2018 18:55,34,34,1,100
8/17/2018 19:00,25,25,1,100
8/17/2018 19:05,39,39,1,100
8/17/2018 19:10,35,35,1,100
8/17/2018 19:15,29,29,1,100
8/17/2018 19:20,26,26,1,100
8/17/2018 19:25,30,30,1,100
8/17/2018 19:30,16,16,1,100
8/17/2018 19:35,20,20,1,100
8/17/2018 19:40,25,25,1,100
8/17/2018 19:45,21,21,1,100
8/17/2018 19:50,27,27,1,100
8/17/2018 19:55,21,21,1,100
8/17/2018 20:00,31,31,1,100
8/17/2018 20:05,14,14,1,100
8/17/2018 20:10,19,19,1,100
8/17/2018 20:15,29,29,1,100
8/17/2018 20:20,26,26,1,100
8/17/2018 20:25,25,25,1,100
8/17/2018 20:30,28,28,1,100
8/17/2018 20:35,25,25,1,100
8/17/2018 20:40,22,22,1,100
8/17/2018 20:45,21,21,1,100
8/17/2018 20:50,19,19,1,100
8/17/2018 20:55,25,25,1,100
8/20/2018 15:00,47,47,1,100
8/20/2018 15:05,42,42,1,100
8/20/2018 15:10,43,43,1,100
8/20/2018 15:15,45,45,1,100
8/20/2018 15:20,56,56,1,100
8/20/2018 15:25,55,55,1,100
8/20/2018 15:30,57,57,1,100
8/20/2018 15:35,63,63,1,100
8/20/2018 15:40,60,60,1,100
8/20/2018 15:45,64,64,1,100
8/20/2018 15:50,89,89,1,100
8/20/2018 15:55,79,79,1,100
8/20/2018 16:00,84,84,1,100
8/20/2018 16:05,67,67,1,100
8/20/2018 16:10,88,88,1,100
8/20/2018 16:15,70,70,1,100
8/20/2018 16:20,99,99,1,100
8/20/2018 16:25,99,99,1,100
8/20/2018 16:30,72,72,1,100
8/20/2018 16:35,77,77,1,100
8/20/2018 16:40,78,78,1,100
8/20/2018 16:45,70,70,1,100
8/20/2018 16:50,89,89,1,100
8/20/2018 16:55,94,94,1,100
8/20/2018 17:00,57,57,1,100
8/20/2018 17:05,101,101,1,100
8/20/2018 17:10,72,72,1,100
8/20/2018 17:15,72,72,1,100
8/20/2018 17:20,65,65,1,100
8/20/2018 17:25,90,90,1,100
8/20/2018 17:30,66,66,1,100
8/20/2018 17:35,58,58,1,100
8/20/2018 17:40,82,82,1,100
8/20/2018 17:45,77,77,1,100
8/20/2018 17:50,83,83,1,100
8/20/2018 17:55,85,85,1,100
8/20/2018 18:00,88,88,1,100
8/20/2018 18:05,70,70,1,100
8/20/2018 18:10,79,79,1,100
8/20/2018 18:15,47,47,1,100
8/20/2018 18:20,49,49,1,100
8/20/2018 18:25,47,47,1,100
8/20/2018 18:30,37,37,1,100
8/20/2018 18:35,43,43,1,100
8/20/2018 18:40,40,40,1,100
8/20/2018 18:45,40,40,1,100
8/20/2018 18:50,40,40,1,100
8/20/2018 18:55,41,41,1,100
8/20/2018 19:00,37,37,1,100
8/20/2018 19:05,40,40,1,100
8/20/2018 19:10,36,36,1,100
8/20/2018 19:15,26,26,1,100
8/20/2018 19:20,27,27,1,100
8/20/2018 19:25,25,25,1,100
8/20/2018 19:30,29,29,1,100
8/20/2018 19:35,35,35,1,100
8/20/2018 19:40,22,22,1,100
8/20/2018 19:45,19,19,1,100
8/20/2018 19:50,25,25,1,100
8/20/2018 19:55,19,19,1,100
8/20/2018 20:00,22,22,1,100
8/20/2018 20:05,28,28,1,100
8/20/2018 20:10,17,17,1,100
8/20/2018 20:15,20,20,1,100
8/20/2018 20:20,21,21,1,100
8/20/2018 20:25,20,20,1,100
8/20/2018 20:30,21,21,1,100
8/20/2018 20:35,10,10,1,100
8/20/2018 20:40,16,16,1,100
8/20/2018 20:45,18,18,1,100
8/20/2018 20:50,20,20,1,100
8/20/2018 20:55,11,11,1,100
8/21/2018 15:00,55,55,1,100
8/21/2018 15:05,58,58,1,100
8/21/2018 15:10,61,61,1,100
8/21/2018 15:15,42,42,1,100
8/21/2018 15:20,68,68,1,100
8/21/2018 15:25,64,64,1,100
8/21/2018 15:30,69,69,1,100
8/21/2018 15:35,76,76,1,100
8/21/2018 15:40,95,95,1,100
8/21/2018 15:45,87,87,1,100
8/21/2018 15:50,91,91,1,100
8/21/2018 15:55,98,98,1,100
8/21/2018 16:00,80,80,1,100
8/21/2018 16:05,51,51,1,100
8/21/2018 16:10,53,53,1,100
8/21/2018 16:15,98,98,1,100
8/21/2018 16:20,85,85,1,100
8/21/2018 16:25,80,80,1,100
8/21/2018 16:30,77,77,1,100
8/21/2018 16:35,81,81,1,100
8/21/2018 16:40,83,83,1,100
8/21/2018 16:45,79,79,1,100
8/21/2018 16:50,87,87,1,100
8/21/2018 16:55,83,83,1,100
8/21/2018 17:00,61,61,1,100
8/21/2018 17:05,51,51,1,100
8/21/2018 17:10,51,51,1,100
8/21/2018 17:15,78,78,1,100
8/21/2018 17:20,68,68,1,100
8/21/2018 17:25,80,80,1,100
8/21/2018 17:30,84,84,1,100
8/21/2018 17:35,44,44,1,100
8/21/2018 17:40,61,61,1,100
8/21/2018 17:45,46,46,1,100
8/21/2018 17:50,69,69,1,100
8/21/2018 17:55,50,50,1,100
8/21/2018 18:00,71,71,1,100
8/21/2018 18:05,68,68,1,100
8/21/2018 18:10,66,66,1,100
8/21/2018 18:15,66,66,1,100
8/21/2018 18:20,66,66,1,100
8/21/2018 18:25,73,73,1,100
8/21/2018 18:30,90,90,1,100
8/21/2018 18:35,68,68,1,100
8/21/2018 18:40,71,71,1,100
8/21/2018 18:45,69,69,1,100
8/21/2018 18:50,51,51,1,100
8/21/2018 18:55,49,49,1,100
8/21/2018 19:00,34,34,1,100
8/21/2018 19:05,44,44,1,100
8/21/2018 19:10,39,39,1,100
8/21/2018 19:15,43,43,1,100
8/21/2018 19:20,41,41,1,100
8/21/2018 19:25,19,19,1,100
8/21/2018 19:30,29,29,1,100
8/21/2018 19:35,21,21,1,100
8/21/2018 19:40,34,34,1,100
8/21/2018 19:45,21,21,1,100
8/21/2018 19:50,28,28,1,100
8/21/2018 19:55,23,23,1,100
8/21/2018 20:00,23,23,1,100
8/21/2018 20:05,26,26,1,100
8/21/2018 20:10,20,20,1,100
8/21/2018 20:15,23,23,1,100
8/21/2018 20:20,29,29,1,100
8/21/2018 20:25,30,30,1,100
8/21/2018 20:30,27,27,1,100
8/21/2018 20:35,18,18,1,100
8/21/2018 20:40,22,22,1,100
8/21/2018 20:45,23,23,1,100
8/21/2018 20:50,23,23,1,100
8/21/2018 20:55,19,19,1,100
8/22/2018 15:00,43,43,1,100
8/22/2018 15:05,36,36,1,100
8/22/2018 15:10,57,57,1,100
8/22/2018 15:15,65,65,1,100
8/22/2018 15:20,56,56,1,100
8/22/2018 15:25,84,84,1,100
8/22/2018 15:30,55,55,1,100
8/22/2018 15:35,78,78,1,100
8/22/2018 15:40,81,81,1,100
8/22/2018 15:45,89,89,1,100
8/22/2018 15:50,72,72,1,100
8/22/2018 15:55,68,68,1,100
8/22/2018 16:00,84,84,1,100
8/22/2018 16:05,71,71,1,100
8/22/2018 16:10,66,66,1,100
8/22/2018 16:15,88,88,1,100
8/22/2018 16:20,95,95,1,100
8/22/2018 16:25,82,82,1,100
8/22/2018 16:30,91,91,1,100
8/22/2018 16:35,94,94,1,100
8/22/2018 16:40,89,89,1,100
8/22/2018 16:45,72,72,1,100
8/22/2018 16:50,80,80,1,100
8/22/2018 16:55,64,64,1,100
8/22/2018 17:00,47,47,1,100
8/22/2018 17:05,69,69,1,100
8/22/2018 17:10,76,76,1,100
8/22/2018 17:15,53,53,1,100
8/22/2018 17:20,62,62,1,100
8/22/2018 17:25,70,70,1,100
8/22/2018 17:30,65,65,1,100
8/22/2018 17:35,48,48,1,100
8/22/2018 17:40,44,44,1,100
8/22/2018 17:45,52,52,1,100
8/22/2018 17:50,54,54,1,100
8/22/2018 17:55,75,75,1,100
8/22/2018 18:00,69,69,1,100
8/22/2018 18:05,48,48,1,100
8/22/2018 18:10,60,60,1,100
8/22/2018 18:15,52,52,1,100
8/22/2018 18:20,67,67,1,100
8/22/2018 18:25,71,71,1,100
8/22/2018 18:30,87,87,1,100
8/22/2018 18:35,63,63,1,100
8/22/2018 18:40,57,57,1,100
8/22/2018 18:45,59,59,1,100
8/22/2018 18:50,54,54,1,100
8/22/2018 18:55,37,37,1,100
8/22/2018 19:00,42,42,1,100
8/22/2018 19:05,38,38,1,100
8/22/2018 19:10,38,38,1,100
8/22/2018 19:15,45,45,1,100
8/22/2018 19:20,34,34,1,100
8/22/2018 19:25,28,28,1,100
8/22/2018 19:30,25,25,1,100
8/22/2018 19:35,22,22,1,100
8/22/2018 19:40,23,23,1,100
8/22/2018 19:45,17,17,1,100
8/22/2018 19:50,19,19,1,100
8/22/2018 19:55,29,29,1,100
8/22/2018 20:00,23,23,1,100
8/22/2018 20:05,12,12,1,100
8/22/2018 20:10,27,27,1,100
8/22/2018 20:15,11,11,1,100
8/22/2018 20:20,23,23,1,100
8/22/2018 20:25,24,24,1,100
8/22/2018 20:30,24,24,1,100
8/22/2018 20:35,24,24,1,100
8/22/2018 20:40,21,21,1,100
8/22/2018 20:45,18,18,1,100
8/22/2018 20:50,27,27,1,100
8/22/2018 20:55,18,18,1,100
8/09/2018 15:00,82,82,1,100
8/09/2018 15:05,74,74,1,100
8/09/2018 15:10,69,69,1,100
8/09/2018 15:15,59,59,1,100
8/09/2018 15:20,86,86,1,100
8/09/2018 15:25,87,87,1,100
8/09/2018 15:30,79,79,1,100
8/09/2018 15:35,59,59,1,100
8/09/2018 15:40,96,96,1,100
8/09/2018 15:45,113,113,1,100
8/09/2018 15:50,97,97,1,100
8/09/2018 15:55,101,101,1,100
8/09/2018 16:00,109,109,1,100
8/09/2018 16:05,90,90,1,100
8/09/2018 16:10,59,59,1,100
8/09/2018 16:15,81,81,1,100
8/09/2018 16:20,72,72,1,100
8/09/2018 16:25,96,96,1,100
8/09/2018 16:30,38,38,1,100
8/09/2018 16:35,73,73,1,100
8/09/2018 16:40,72,72,1,100
8/09/2018 16:45,78,78,1,100
8/09/2018 16:50,62,62,1,100
8/09/2018 16:55,44,44,1,100
8/09/2018 17:00,57,57,1,100
8/09/2018 17:05,63,63,1,100
8/09/2018 17:10,65,65,1,100
8/09/2018 17:15,67,67,1,100
8/09/2018 17:20,59,59,1,100
8/09/2018 17:25,47,47,1,100
8/09/2018 17:30,54,54,1,100
8/09/2018 17:35,43,43,1,100
8/09/2018 17:40,50,50,1,100
8/09/2018 17:45,50,50,1,100
8/09/2018 17:50,46,46,1,100
8/09/2018 17:55,39,39,1,100
8/09/2018 18:00,48,48,1,100
8/09/2018 18:05,53,53,1,100
8/09/2018 18:10,44,44,1,100
8/09/2018 18:15,46,46,1,100
8/09/2018 18:20,77,77,1,100
8/09/2018 18:25,60,60,1,100
8/09/2018 18:30,67,67,1,100
8/09/2018 18:35,49,49,1,100
8/09/2018 18:40,70,70,1,100
8/09/2018 18:45,51,51,1,100
8/09/2018 18:50,104,104,1,100
8/09/2018 18:55,86,86,1,100
8/09/2018 19:00,65,65,1,100
8/09/2018 19:05,44,44,1,100
8/09/2018 19:10,58,58,1,100
8/09/2018 19:15,69,69,1,100
8/09/2018 19:20,69,69,1,100
8/09/2018 19:25,62,62,1,100
8/09/2018 19:30,89,89,1,100
8/09/2018 19:35,60,60,1,100
8/09/2018 19:40,72,72,1,100
8/09/2018 19:45,53,53,1,100
8/09/2018 19:50,45,45,1,100
8/09/2018 19:55,48,48,1,100
8/09/2018 20:00,33,33,1,100
8/09/2018 20:05,31,31,1,100
8/09/2018 20:10,23,23,1,100
8/09/2018 20:15,25,25,1,100
8/09/2018 20:20,19,19,1,100
8/09/2018 20:25,20,20,1,100
8/09/2018 20:30,22,22,1,100
8/09/2018 20:35,23,23,1,100
8/09/2018 20:40,22,22,1,100
8/09/2018 20:45,31,31,1,100
8/09/2018 20:50,24,24,1,100
8/09/2018 20:55,23,23,1,100
8/10/2018 15:00,57,57,1,100
8/10/2018 15:05,77,77,1,100
8/10/2018 15:10,79,79,1,100
8/10/2018 15:15,74,74,1,100
8/10/2018 15:20,74,74,1,100
8/10/2018 15:25,86,86,1,100
8/10/2018 15:30,88,88,1,100
8/10/2018 15:35,85,85,1,100
8/10/2018 15:40,84,84,1,100
8/10/2018 15:45,87,87,1,100
8/10/2018 15:50,97,97,1,100
8/10/2018 15:55,87,87,1,100
8/10/2018 16:00,81,81,1,100
8/10/2018 16:05,88,88,1,100
8/10/2018 16:10,55,55,1,100
8/10/2018 16:15,70,70,1,100
8/10/2018 16:20,78,78,1,100
8/10/2018 16:25,90,90,1,100
8/10/2018 16:30,89,89,1,100
8/10/2018 16:35,93,93,1,100
8/10/2018 16:40,90,90,1,100
8/10/2018 16:45,91,91,1,100
8/10/2018 16:50,75,75,1,100
8/10/2018 16:55,102,102,1,100
