5 Minutes,Lane 1 Flow (Veh/5 Minutes),Flow (Veh/5 Minutes),# Lane Points,% Observed
09/05/2018 15:55,45,45,1,100
09/05/2018 16:00,41,41,1,100
09/05/2018 16:05,38,38,1,100
09/05/2018 16:10,44,44,1,100
09/05/2018 16:15,47,47,1,100
09/05/2018 16:20,55,55,1,100
09/05/2018 16:25,41,41,1,100
09/05/2018 16:30,56,56,1,100
09/05/2018 16:35,36,36,1,100
09/05/2018 16:40,53,53,1,100
09/05/2018 16:45,43,43,1,100
09/05/2018 16:50,40,40,1,100
09/05/2018 16:55,60,60,1,100
09/05/2018 17:00,68,68,1,100
09/05/2018 17:05,59,59,1,100
09/05/2018 17:10,80,80,1,100
09/05/2018 17:15,52,52,1,100
09/05/2018 17:20,56,56,1,100
09/05/2018 17:25,66,66,1,100
09/05/2018 17:30,75,75,1,100
09/05/2018 17:35,57,57,1,100
09/05/2018 17:40,75,75,1,100
09/05/2018 17:45,70,70,1,100
09/05/2018 17:50,65,65,1,100
09/05/2018 17:55,62,62,1,100
09/05/2018 18:00,59,59,1,100
09/05/2018 18:05,82,82,1,100
09/05/2018 18:10,48,48,1,100
09/05/2018 18:15,64,64,1,100
09/05/2018 18:20,67,67,1,100
09/05/2018 18:25,59,59,1,100
09/05/2018 18:30,52,52,1,100
09/05/2018 18:35,40,40,1,100
09/05/2018 18:40,48,48,1,100
09/05/2018 18:45,60,60,1,100
09/05/2018 18:50,45,45,1,100
09/05/2018 18:55,49,49,1,100
09/05/2018 19:00,45,45,1,100
09/05/2018 19:05,41,41,1,100
09/05/2018 19:10,20,20,1,100
09/05/2018 19:15,29,29,1,100
09/05/2018 19:20,18,18,1,100
09/05/2018 19:25,43,43,1,100
09/05/2018 19:30,38,38,1,100
09/05/2018 19:35,36,36,1,100
09/05/2018 19:40,32,32,1,100
09/05/2018 19:45,31,31,1,100
09/05/2018 19:50,27,27,1,100
09/05/2018 19:55,26,26,1,100
09/05/2018 20:00,32,32,1,100
09/05/2018 20:05,37,37,1,100
09/05/2018 20:10,35,35,1,100
09/05/2018 20:15,27,27,1,100
09/05/2018 20:20,27,27,1,100
09/05/2018 20:25,27,27,1,100
09/05/2018 20:30,21,21,1,100
09/05/2018 20:35,29,29,1,100
09/05/2018 20:40,30,30,1,100
09/05/2018 20:45,12,12,1,100
09/05/2018 20:50,26,26,1,100
09/05/2018 20:55,24,24,1,100
09/06/2018 15:00,0,0,1,0
09/06/2018 15:05,0,0,1,0
09/06/2018 15:10,0,0,1,0
09/06/2018 15:15,0,0,1,0
09/06/2018 15:20,0,0,1,0
09/06/2018 15:25,0,0,1,0
09/06/2018 15:30,0,0,1,0
09/06/2018 15:35,0,0,1,0
09/06/2018 15:40,0,0,1,0
09/06/2018 15:45,0,0,1,0
09/06/2018 15:50,0,0,1,0
09/06/2018 15:55,0,0,1,0
09/06/2018 16:00,0,0,1,0
09/06/2018 16:05,0,0,1,0
09/06/2018 16:10,0,0,1,0
09/06/2018 16:15,0,0,1,0
09/06/2018 16:20,0,0,1,0
09/06/2018 16:25,0,0,1,0
09/06/2018 16:30,0,0,1,0
09/06/2018 16:35,0,0,1,0
09/06/2018 16:40,0,0,1,0
09/06/2018 16:45,0,0,1,0
09/06/2018 16:50,0,0,1,0
09/06/2018 16:55,0,0,1,0
09/06/2018 17:00,0,0,1,0
09/06/2018 17:05,0,0,1,0
09/06/2018 17:10,0,0,1,0
09/06/2018 17:15,0,0,1,0
09/06/2018 17:20,0,0,1,0
09/06/2018 17:25,0,0,1,0
09/06/2018 17:30,0,0,1,0
09/06/2018 17:35,0,0,1,0
09/06/2018 17:40,0,0,1,0
09/06/2018 17:45,0,0,1,0
09/06/2018 17:50,0,0,1,0
09/06/2018 17:55,0,0,1,0
09/06/2018 18:00,0,0,1,0
09/06/2018 18:05,0,0,1,0
09/06/2018 18:10,0,0,1,0
09/06/2018 18:15,0,0,1,0
09/06/2018 18:20,0,0,1,0
09/06/2018 18:25,0,0,1,0
09/06/2018 18:30,0,0,1,0
09/06/2018 18:35,0,0,1,0
09/06/2018 18:40,0,0,1,0
09/06/2018 18:45,0,0,1,0
09/06/2018 18:50,0,0,1,0
09/06/2018 18:55,0,0,1,0
09/06/2018 19:00,0,0,1,0
09/06/2018 19:05,0,0,1,0
09/06/2018 19:10,0,0,1,0
09/06/2018 19:15,0,0,1,0
09/06/2018 19:20,0,0,1,0
09/06/2018 19:25,0,0,1,0
09/06/2018 19:30,0,0,1,0
09/06/2018 19:35,0,0,1,0
09/06/2018 19:40,0,0,1,0
09/06/2018 19:45,0,0,1,0
09/06/2018 19:50,0,0,1,0
09/06/2018 19:55,0,0,1,0
09/06/2018 20:00,0,0,1,0
09/06/2018 20:05,0,0,1,0
09/06/2018 20:10,0,0,1,0
09/06/2018 20:15,0,0,1,0
09/06/2018 20:20,0,0,1,0
09/06/2018 20:25,0,0,1,0
09/06/2018 20:30,0,0,1,0
09/06/2018 20:35,0,0,1,0
09/06/2018 20:40,0,0,1,0
09/06/2018 20:45,0,0,1,0
09/06/2018 20:50,0,0,1,0
09/06/2018 20:55,0,0,1,0
09/07/2018 15:00,0,0,1,0
09/07/2018 15:05,0,0,1,0
09/07/2018 15:10,0,0,1,0
09/07/2018 15:15,0,0,1,0
09/07/2018 15:20,0,0,1,0
09/07/2018 15:25,0,0,1,0
09/07/2018 15:30,0,0,1,0
09/07/2018 15:35,0,0,1,0
09/07/2018 15:40,0,0,1,0
09/07/2018 15:45,0,0,1,0
09/07/2018 15:50,0,0,1,0
09/07/2018 15:55,0,0,1,0
09/07/2018 16:00,0,0,1,0
09/07/2018 16:05,0,0,1,0
09/07/2018 16:10,0,0,1,0
09/07/2018 16:15,0,0,1,0
09/07/2018 16:20,0,0,1,0
09/07/2018 16:25,0,0,1,0
09/07/2018 16:30,0,0,1,0
09/07/2018 16:35,0,0,1,0
09/07/2018 16:40,0,0,1,0
09/07/2018 16:45,0,0,1,0
09/07/2018 16:50,0,0,1,0
09/07/2018 16:55,0,0,1,0
09/07/2018 17:00,0,0,1,0
09/07/2018 17:05,0,0,1,0
09/07/2018 17:10,0,0,1,0
09/07/2018 17:15,0,0,1,0
09/07/2018 17:20,0,0,1,0
09/07/2018 17:25,0,0,1,0
09/07/2018 17:30,0,0,1,0
09/07/2018 17:35,0,0,1,0
09/07/2018 17:40,0,0,1,0
09/07/2018 17:45,0,0,1,0
09/07/2018 17:50,0,0,1,0
09/07/2018 17:55,0,0,1,0
09/07/2018 18:00,0,0,1,0
09/07/2018 18:05,0,0,1,0
09/07/2018 18:10,0,0,1,0
09/07/2018 18:15,0,0,1,0
09/07/2018 18:20,0,0,1,0
09/07/2018 18:25,0,0,1,0
09/07/2018 18:30,0,0,1,0
09/07/2018 18:35,0,0,1,0
09/07/2018 18:40,0,0,1,0
09/07/2018 18:45,0,0,1,0
09/07/2018 18:50,0,0,1,0
09/07/2018 18:55,0,0,1,0
09/07/2018 19:00,0,0,1,0
09/07/2018 19:05,0,0,1,0
09/07/2018 19:10,0,0,1,0
09/07/2018 19:15,0,0,1,0
09/07/2018 19:20,0,0,1,0
09/07/2018 19:25,0,0,1,0
09/07/2018 19:30,0,0,1,0
09/07/2018 19:35,0,0,1,0
09/07/2018 19:40,0,0,1,0
09/07/2018 19:45,0,0,1,0
09/07/2018 19:50,0,0,1,0
09/07/2018 19:55,0,0,1,0
09/07/2018 20:00,0,0,1,0
09/07/2018 20:05,0,0,1,0
09/07/2018 20:10,0,0,1,0
09/07/2018 20:15,0,0,1,0
09/07/2018 20:20,0,0,1,0
09/07/2018 20:25,0,0,1,0
09/07/2018 20:30,0,0,1,0
09/07/2018 20:35,0,0,1,0
09/07/2018 20:40,0,0,1,0
09/07/2018 20:45,0,0,1,0
09/07/2018 20:50,0,0,1,0
09/07/2018 20:55,0,0,1,0
9/10/2018 15:00,0,0,1,0
9/10/2018 15:05,0,0,1,0
9/10/2018 15:10,0,0,1,0
9/10/2018 15:15,0,0,1,0
9/10/2018 15:20,0,0,1,0
9/10/2018 15:25,0,0,1,0
9/10/2018 15:30,0,0,1,0
9/10/2018 15:35,0,0,1,0
9/10/2018 15:40,0,0,1,0
9/10/2018 15:45,0,0,1,0
9/10/2018 15:50,0,0,1,0
9/10/2018 15:55,0,0,1,0
9/10/2018 16:00,0,0,1,0
9/10/2018 16:05,0,0,1,0
9/10/2018 16:10,0,0,1,0
9/10/2018 16:15,0,0,1,0
9/10/2018 16:20,0,0,1,0
9/10/2018 16:25,0,0,1,0
9/10/2018 16:30,0,0,1,0
9/10/2018 16:35,0,0,1,0
9/10/2018 16:40,0,0,1,0
9/10/2018 16:45,0,0,1,0
9/10/2018 16:50,0,0,1,0
9/10/2018 16:55,0,0,1,0
9/10/2018 17:00,0,0,1,0
9/10/2018 17:05,0,0,1,0
9/10/2018 17:10,0,0,1,0
9/10/2018 17:15,0,0,1,0
9/10/2018 17:20,0,0,1,0
9/10/2018 17:25,0,0,1,0
9/10/2018 17:30,0,0,1,0
9/10/2018 17:35,0,0,1,0
9/10/2018 17:40,0,0,1,0
9/10/2018 17:45,0,0,1,0
9/10/2018 17:50,0,0,1,0
9/10/2018 17:55,0,0,1,0
9/10/2018 18:00,0,0,1,0
9/10/2018 18:05,0,0,1,0
9/10/2018 18:10,0,0,1,0
9/10/2018 18:15,0,0,1,0
9/10/2018 18:20,0,0,1,0
9/10/2018 18:25,0,0,1,0
9/10/2018 18:30,0,0,1,0
9/10/2018 18:35,0,0,1,0
9/10/2018 18:40,0,0,1,0
9/10/2018 18:45,0,0,1,0
9/10/2018 18:50,0,0,1,0
9/10/2018 18:55,0,0,1,0
9/10/2018 19:00,0,0,1,0
9/10/2018 19:05,0,0,1,0
9/10/2018 19:10,0,0,1,0
9/10/2018 19:15,0,0,1,0
9/10/2018 19:20,0,0,1,0
9/10/2018 19:25,0,0,1,0
9/10/2018 19:30,0,0,1,0
9/10/2018 19:35,0,0,1,0
9/10/2018 19:40,0,0,1,0
9/10/2018 19:45,0,0,1,0
9/10/2018 19:50,0,0,1,0
9/10/2018 19:55,0,0,1,0
9/10/2018 20:00,0,0,1,0
9/10/2018 20:05,0,0,1,0
9/10/2018 20:10,0,0,1,0
9/10/2018 20:15,0,0,1,0
9/10/2018 20:20,0,0,1,0
9/10/2018 20:25,0,0,1,0
9/10/2018 20:30,0,0,1,0
9/10/2018 20:35,0,0,1,0
9/10/2018 20:40,0,0,1,0
9/10/2018 20:45,0,0,1,0
9/10/2018 20:50,0,0,1,0
9/10/2018 20:55,0,0,1,0
9/11/2018 15:00,0,0,1,0
9/11/2018 15:05,0,0,1,0
9/11/2018 15:10,0,0,1,0
9/11/2018 15:15,0,0,1,0
9/11/2018 15:20,0,0,1,0
9/11/2018 15:25,0,0,1,0
9/11/2018 15:30,0,0,1,0
9/11/2018 15:35,0,0,1,0
9/11/2018 15:40,0,0,1,0
9/11/2018 15:45,0,0,1,0
9/11/2018 15:50,0,0,1,0
9/11/2018 15:55,0,0,1,0
9/11/2018 16:00,0,0,1,0
9/11/2018 16:05,0,0,1,0
9/11/2018 16:10,0,0,1,0
9/11/2018 16:15,0,0,1,0
9/11/2018 16:20,0,0,1,0
9/11/2018 16:25,0,0,1,0
9/11/2018 16:30,0,0,1,0
9/11/2018 16:35,0,0,1,0
9/11/2018 16:40,0,0,1,0
9/11/2018 16:45,0,0,1,0
9/11/2018 16:50,0,0,1,0
9/11/2018 16:55,0,0,1,0
9/11/2018 17:00,0,0,1,0
9/11/2018 17:05,0,0,1,0
9/11/2018 17:10,0,0,1,0
9/11/2018 17:15,0,0,1,0
9/11/2018 17:20,0,0,1,0
9/11/2018 17:25,0,0,1,0
9/11/2018 17:30,0,0,1,0
9/11/2018 17:35,0,0,1,0
9/11/2018 17:40,0,0,1,0
9/11/2018 17:45,0,0,1,0
9/11/2018 17:50,0,0,1,0
9/11/2018 17:55,0,0,1,0
9/11/2018 18:00,0,0,1,0
9/11/2018 18:05,0,0,1,0
9/11/2018 18:10,0,0,1,0
9/11/2018 18:15,0,0,1,0
9/11/2018 18:20,0,0,1,0
9/11/2018 18:25,0,0,1,0
9/11/2018 18:30,0,0,1,0
9/11/2018 18:35,0,0,1,0
9/11/2018 18:40,0,0,1,0
9/11/2018 18:45,0,0,1,0
9/11/2018 18:50,0,0,1,0
9/11/2018 18:55,0,0,1,0
9/11/2018 19:00,0,0,1,0
9/11/2018 19:05,0,0,1,0
9/11/2018 19:10,0,0,1,0
9/11/2018 19:15,0,0,1,0
9/11/2018 19:20,0,0,1,0
9/11/2018 19:25,0,0,1,0
9/11/2018 19:30,0,0,1,0
9/11/2018 19:35,0,0,1,0
9/11/2018 19:40,0,0,1,0
9/11/2018 19:45,0,0,1,0
9/11/2018 19:50,0,0,1,0
9/11/2018 19:55,0,0,1,0
9/11/2018 20:00,0,0,1,0
9/11/2018 20:05,0,0,1,0
9/11/2018 20:10,0,0,1,0
9/11/2018 20:15,0,0,1,0
9/11/2018 20:20,0,0,1,0
9/11/2018 20:25,0,0,1,0
9/11/2018 20:30,0,0,1,0
9/11/2018 20:35,0,0,1,0
9/11/2018 20:40,0,0,1,0
9/11/2018 20:45,0,0,1,0
9/11/2018 20:50,0,0,1,0
9/11/2018 20:55,0,0,1,0
9/12/2018 15:00,35,35,1,100
9/12/2018 15:05,37,37,1,100
9/12/2018 15:10,38,38,1,100
9/12/2018 15:15,42,42,1,100
9/12/2018 15:20,38,38,1,100
9/12/2018 15:25,30,30,1,100
9/12/2018 15:30,35,35,1,100
9/12/2018 15:35,34,34,1,100
9/12/2018 15:40,37,37,1,100
9/12/2018 15:45,39,39,1,100
9/12/2018 15:50,48,48,1,100
9/12/2018 15:55,56,56,1,100
9/12/2018 16:00,44,44,1,100
9/12/2018 16:05,41,41,1,100
9/12/2018 16:10,42,42,1,100
9/12/2018 16:15,43,43,1,100
9/12/2018 16:20,41,41,1,100
9/12/2018 16:25,39,39,1,100
9/12/2018 16:30,58,58,1,100
9/12/2018 16:35,43,43,1,100
9/12/2018 16:40,45,45,1,100
9/12/2018 16:45,63,63,1,100
9/12/2018 16:50,46,46,1,100
9/12/2018 16:55,51,51,1,100
9/12/2018 17:00,37,37,1,100
9/12/2018 17:05,60,60,1,100
9/12/2018 17:10,54,54,1,100
9/12/2018 17:15,59,59,1,100
9/12/2018 17:20,44,44,1,100
9/12/2018 17:25,54,54,1,100
9/12/2018 17:30,78,78,1,100
9/12/2018 17:35,54,54,1,100
9/12/2018 17:40,70,70,1,100
9/12/2018 17:45,69,69,1,100
9/12/2018 17:50,72,72,1,100
9/12/2018 17:55,81,81,1,100
9/12/2018 18:00,56,56,1,100
9/12/2018 18:05,69,69,1,100
9/12/2018 18:10,60,60,1,100
9/12/2018 18:15,72,72,1,100
9/12/2018 18:20,75,75,1,100
9/12/2018 18:25,57,57,1,100
9/12/2018 18:30,67,67,1,100
9/12/2018 18:35,49,49,1,100
9/12/2018 18:40,58,58,1,100
9/12/2018 18:45,52,52,1,100
9/12/2018 18:50,37,37,1,100
9/12/2018 18:55,36,36,1,100
9/12/2018 19:00,53,53,1,100
9/12/2018 19:05,34,34,1,100
9/12/2018 19:10,39,39,1,100
9/12/2018 19:15,43,43,1,100
9/12/2018 19:20,42,42,1,100
9/12/2018 19:25,35,35,1,100
9/12/2018 19:30,31,31,1,100
9/12/2018 19:35,40,40,1,100
9/12/2018 19:40,41,41,1,100
9/12/2018 19:45,30,30,1,100
9/12/2018 19:50,45,45,1,100
9/12/2018 19:55,37,37,1,100
9/12/2018 20:00,24,24,1,100
9/12/2018 20:05,32,32,1,100
9/12/2018 20:10,33,33,1,100
9/12/2018 20:15,33,33,1,100
9/12/2018 20:20,35,35,1,100
9/12/2018 20:25,32,32,1,100
9/12/2018 20:30,20,20,1,100
9/12/2018 20:35,34,34,1,100
9/12/2018 20:40,21,21,1,100
9/12/2018 20:45,16,16,1,100
9/12/2018 20:50,26,26,1,100
9/12/2018 20:55,26,26,1,100
9/13/2018 15:00,31,31,1,100
9/13/2018 15:05,40,40,1,100
9/13/2018 15:10,33,33,1,100
9/13/2018 15:15,31,31,1,100
9/13/2018 15:20,41,41,1,100
9/13/2018 15:25,51,51,1,100
9/13/2018 15:30,37,37,1,100
9/13/2018 15:35,41,41,1,100
9/13/2018 15:40,39,39,1,100
9/13/2018 15:45,47,47,1,100
9/13/2018 15:50,54,54,1,100
9/13/2018 15:55,50,50,1,100
9/13/2018 16:00,38,38,1,100
9/13/2018 16:05,33,33,1,100
9/13/2018 16:10,43,43,1,100
9/13/2018 16:15,39,39,1,100
9/13/2018 16:20,48,48,1,100
9/13/2018 16:25,43,43,1,100
9/13/2018 16:30,51,51,1,100
9/13/2018 16:35,51,51,1,100
9/13/2018 16:40,53,53,1,100
9/13/2018 16:45,45,45,1,100
9/13/2018 16:50,42,42,1,100
9/13/2018 16:55,49,49,1,100
9/13/2018 17:00,53,53,1,100
9/13/2018 17:05,51,51,1,100
9/13/2018 17:10,55,55,1,100
9/13/2018 17:15,60,60,1,100
9/13/2018 17:20,65,65,1,100
9/13/2018 17:25,45,45,1,100
9/13/2018 17:30,69,69,1,100
9/13/2018 17:35,80,80,1,100
9/13/2018 17:40,62,62,1,100
9/13/2018 17:45,56,56,1,100
9/13/2018 17:50,66,66,1,100
9/13/2018 17:55,77,77,1,100
9/13/2018 18:00,54,54,1,100
9/13/2018 18:05,52,52,1,100
9/13/2018 18:10,67,67,1,100
9/13/2018 18:15,68,68,1,100
9/13/2018 18:20,45,45,1,100
9/13/2018 18:25,73,73,1,100
9/13/2018 18:30,49,49,1,100
9/13/2018 18:35,36,36,1,100
9/13/2018 18:40,41,41,1,100
9/13/2018 18:45,42,42,1,100
9/13/2018 18:50,36,36,1,100
9/13/2018 18:55,42,42,1,100
9/13/2018 19:00,39,39,1,100
9/13/2018 19:05,44,44,1,100
9/13/2018 19:10,38,38,1,100
9/13/2018 19:15,39,39,1,100
9/13/2018 19:20,32,32,1,100
9/13/2018 19:25,28,28,1,100
9/13/2018 19:30,29,29,1,100
9/13/2018 19:35,24,24,1,100
9/13/2018 19:40,37,37,1,100
9/13/2018 19:45,34,34,1,100
9/13/2018 19:50,34,34,1,100
9/13/2018 19:55,31,31,1,100
9/13/2018 20:00,40,40,1,100
9/13/2018 20:05,42,42,1,100
9/13/2018 20:10,29,29,1,100
9/13/2018 20:15,37,37,1,100
9/13/2018 20:20,28,28,1,100
9/13/2018 20:25,24,24,1,100
9/13/2018 20:30,26,26,1,100
9/13/2018 20:35,34,34,1,100
9/13/2018 20:40,32,32,1,100
9/13/2018 20:45,22,22,1,100
9/13/2018 20:50,18,18,1,100
9/13/2018 20:55,22,22,1,100
9/14/2018 15:00,47,47,1,100
9/14/2018 15:05,10,10,1,100
9/14/2018 15:10,34,34,1,100
9/14/2018 15:15,41,41,1,100
9/14/2018 15:20,41,41,1,100
9/14/2018 15:25,45,45,1,100
9/14/2018 15:30,34,34,1,100
9/14/2018 15:35,39,39,1,100
9/14/2018 15:40,46,46,1,100
9/14/2018 15:45,38,38,1,100
9/14/2018 15:50,47,47,1,100
9/14/2018 15:55,50,50,1,100
9/14/2018 16:00,46,46,1,100
9/14/2018 16:05,42,42,1,100
9/14/2018 16:10,47,47,1,100
9/14/2018 16:15,37,37,1,100
9/14/2018 16:20,45,45,1,100
9/14/2018 16:25,46,46,1,100
9/14/2018 16:30,45,45,1,100
9/14/2018 16:35,50,50,1,100
9/14/2018 16:40,66,66,1,100
9/14/2018 16:45,40,40,1,100
9/14/2018 16:50,57,57,1,100
9/14/2018 16:55,67,67,1,100
9/14/2018 17:00,42,42,1,100
9/14/2018 17:05,45,45,1,100
9/14/2018 17:10,55,55,1,100
9/14/2018 17:15,48,48,1,100
9/14/2018 17:20,43,43,1,100
9/14/2018 17:25,62,62,1,100
9/14/2018 17:30,55,55,1,100
9/14/2018 17:35,53,53,1,100
9/14/2018 17:40,57,57,1,100
9/14/2018 17:45,73,73,1,100
9/14/2018 17:50,60,60,1,100
9/14/2018 17:55,69,69,1,100
9/14/2018 18:00,58,58,1,100
9/14/2018 18:05,66,66,1,100
9/14/2018 18:10,80,80,1,100
9/14/2018 18:15,59,59,1,100
9/14/2018 18:20,56,56,1,100
9/14/2018 18:25,59,59,1,100
9/14/2018 18:30,55,55,1,100
9/14/2018 18:35,43,43,1,100
9/14/2018 18:40,27,27,1,100
9/14/2018 18:45,33,33,1,100
9/14/2018 18:50,37,37,1,100
9/14/2018 18:55,44,44,1,100
9/14/2018 19:00,15,15,1,100
9/14/2018 19:05,39,39,1,100
9/14/2018 19:10,20,20,1,100
9/14/2018 19:15,42,42,1,100
9/14/2018 19:20,31,31,1,100
9/14/2018 19:25,36,36,1,100
9/14/2018 19:30,41,41,1,100
9/14/2018 19:35,32,32,1,100
9/14/2018 19:40,34,34,1,100
9/14/2018 19:45,26,26,1,100
9/14/2018 19:50,26,26,1,100
9/14/2018 19:55,30,30,1,100
9/14/2018 20:00,31,31,1,100
9/14/2018 20:05,28,28,1,100
9/14/2018 20:10,26,26,1,100
9/14/2018 20:15,19,19,1,100
9/14/2018 20:20,23,23,1,100
9/14/2018 20:25,22,22,1,100
9/14/2018 20:30,21,21,1,100
9/14/2018 20:35,23,23,1,100
9/14/2018 20:40,21,21,1,100
9/14/2018 20:45,18,18,1,100
9/14/2018 20:50,16,16,1,100
9/14/2018 20:55,17,17,1,100
9/17/2018 15:00,80,80,1,100
9/17/2018 15:05,57,57,1,100
9/17/2018 15:10,58,58,1,100
9/17/2018 15:15,48,48,1,100
9/17/2018 15:20,38,38,1,100
9/17/2018 15:25,35,35,1,100
9/17/2018 15:30,42,42,1,100
9/17/2018 15:35,50,50,1,100
9/17/2018 15:40,40,40,1,100
9/17/2018 15:45,38,38,1,100
9/17/2018 15:50,38,38,1,100
9/17/2018 15:55,39,39,1,100
9/17/2018 16:00,35,35,1,100
9/17/2018 16:05,33,33,1,100
9/17/2018 16:10,29,29,1,100
9/17/2018 16:15,41,41,1,100
9/17/2018 16:20,42,42,1,100
9/17/2018 16:25,35,35,1,100
9/17/2018 16:30,46,46,1,100
9/17/2018 16:35,47,47,1,100
9/17/2018 16:40,35,35,1,100
9/17/2018 16:45,59,59,1,100
9/17/2018 16:50,50,50,1,100
9/17/2018 16:55,62,62,1,100
9/17/2018 17:00,31,31,1,100
9/17/2018 17:05,46,46,1,100
9/17/2018 17:10,46,46,1,100
9/17/2018 17:15,54,54,1,100
9/17/2018 17:20,61,61,1,100
9/17/2018 17:25,50,50,1,100
9/17/2018 17:30,74,74,1,100
9/17/2018 17:35,79,79,1,100
9/17/2018 17:40,81,81,1,100
9/17/2018 17:45,82,82,1,100
9/17/2018 17:50,66,66,1,100
9/17/2018 17:55,49,49,1,100
9/17/2018 18:00,54,54,1,100
9/17/2018 18:05,55,55,1,100
9/17/2018 18:10,67,67,1,100
9/17/2018 18:15,69,69,1,100
9/17/2018 18:20,58,58,1,100
9/17/2018 18:25,43,43,1,100
9/17/2018 18:30,63,63,1,100
9/17/2018 18:35,50,50,1,100
9/17/2018 18:40,51,51,1,100
9/17/2018 18:45,53,53,1,100
9/17/2018 18:50,59,59,1,100
9/17/2018 18:55,34,34,1,100
9/17/2018 19:00,43,43,1,100
9/17/2018 19:05,43,43,1,100
9/17/2018 19:10,39,39,1,100
9/17/2018 19:15,33,33,1,100
9/17/2018 19:20,29,29,1,100
9/17/2018 19:25,40,40,1,100
9/17/2018 19:30,43,43,1,100
9/17/2018 19:35,24,24,1,100
9/17/2018 19:40,42,42,1,100
9/17/2018 19:45,41,41,1,100
9/17/2018 19:50,30,30,1,100
9/17/2018 19:55,17,17,1,100
9/17/2018 20:00,36,36,1,100
9/17/2018 20:05,24,24,1,100
9/17/2018 20:10,21,21,1,100
9/17/2018 20:15,40,40,1,100
9/17/2018 20:20,28,28,1,100
9/17/2018 20:25,18,18,1,100
9/17/2018 20:30,25,25,1,100
9/17/2018 20:35,20,20,1,100
9/17/2018 20:40,24,24,1,100
9/17/2018 20:45,14,14,1,100
9/17/2018 20:50,14,14,1,100
9/17/2018 20:55,20,20,1,100
9/18/2018 15:00,52,52,1,100
9/18/2018 15:05,35,35,1,100
9/18/2018 15:10,40,40,1,100
9/18/2018 15:15,40,40,1,100
9/18/2018 15:20,43,43,1,100
9/18/2018 15:25,51,51,1,100
9/18/2018 15:30,53,53,1,100
9/18/2018 15:35,46,46,1,100
9/18/2018 15:40,44,44,1,100
9/18/2018 15:45,50,50,1,100
9/18/2018 15:50,39,39,1,100
9/18/2018 15:55,40,40,1,100
9/18/2018 16:00,47,47,1,100
9/18/2018 16:05,43,43,1,100
9/18/2018 16:10,44,44,1,100
9/18/2018 16:15,44,44,1,100
9/18/2018 16:20,43,43,1,100
9/18/2018 16:25,20,20,1,100
9/18/2018 16:30,59,59,1,100
9/18/2018 16:35,43,43,1,100
9/18/2018 16:40,57,57,1,100
9/18/2018 16:45,58,58,1,100
9/18/2018 16:50,41,41,1,100
9/18/2018 16:55,58,58,1,100
9/18/2018 17:00,62,62,1,100
9/18/2018 17:05,57,57,1,100
9/18/2018 17:10,70,70,1,100
9/18/2018 17:15,65,65,1,100
9/18/2018 17:20,78,78,1,100
9/18/2018 17:25,69,69,1,100
9/18/2018 17:30,52,52,1,100
9/18/2018 17:35,70,70,1,100
9/18/2018 17:40,66,66,1,100
9/18/2018 17:45,69,69,1,100
9/18/2018 17:50,69,69,1,100
9/18/2018 17:55,62,62,1,100
9/18/2018 18:00,83,83,1,100
9/18/2018 18:05,68,68,1,100
9/18/2018 18:10,95,95,1,100
9/18/2018 18:15,80,80,1,100
9/18/2018 18:20,72,72,1,100
9/18/2018 18:25,66,66,1,100
9/18/2018 18:30,59,59,1,100
9/18/2018 18:35,64,64,1,100
9/18/2018 18:40,52,52,1,100
9/18/2018 18:45,43,43,1,100
9/18/2018 18:50,46,46,1,100
9/18/2018 18:55,56,56,1,100
9/18/2018 19:00,61,61,1,100
9/18/2018 19:05,43,43,1,100
9/18/2018 19:10,40,40,1,100
9/18/2018 19:15,38,38,1,100
9/18/2018 19:20,57,57,1,100
9/18/2018 19:25,49,49,1,100
9/18/2018 19:30,36,36,1,100
9/18/2018 19:35,52,52,1,100
9/18/2018 19:40,42,42,1,100
9/18/2018 19:45,24,24,1,100
9/18/2018 19:50,49,49,1,100
9/18/2018 19:55,30,30,1,100
9/18/2018 20:00,34,34,1,100
9/18/2018 20:05,46,46,1,100
9/18/2018 20:10,20,20,1,100
9/18/2018 20:15,20,20,1,100
9/18/2018 20:20,29,29,1,100
9/18/2018 20:25,28,28,1,100
9/18/2018 20:30,22,22,1,100
9/18/2018 20:35,28,28,1,100
9/18/2018 20:40,22,22,1,100
9/18/2018 20:45,26,26,1,100
9/18/2018 20:50,29,29,1,100
9/18/2018 20:55,24,24,1,100
9/19/2018 15:00,39,39,1,100
9/19/2018 15:05,29,29,1,100
9/19/2018 15:10,43,43,1,100
9/19/2018 15:15,46,46,1,100
9/19/2018 15:20,48,48,1,100
9/19/2018 15:25,53,53,1,100
9/19/2018 15:30,46,46,1,100
9/19/2018 15:35,30,30,1,100
9/19/2018 15:40,46,46,1,100
9/19/2018 15:45,27,27,1,100
9/19/2018 15:50,46,46,1,100
9/19/2018 15:55,48,48,1,100
9/19/2018 16:00,46,46,1,100
9/19/2018 16:05,38,38,1,100
9/19/2018 16:10,41,41,1,100
9/19/2018 16:15,50,50,1,100
9/19/2018 16:20,52,52,1,100
9/19/2018 16:25,30,30,1,100
9/19/2018 16:30,40,40,1,100
9/19/2018 16:35,45,45,1,100
9/19/2018 16:40,43,43,1,100
9/19/2018 16:45,57,57,1,100
9/19/2018 16:50,55,55,1,100
9/19/2018 16:55,47,47,1,100
